NAME,CPU %,MEM USAGE / LIMIT / MEM %,NET I/O,BLOCK I/O,STATUS,Date/Time
platform-dps-1,0.01%,38.94MiB / 1.946GiB / 1.95%,1.19MB / 1.2MB,34.1MB / 60.3MB,Up,2023-10-18 08:09:24.718128
postgres,0.01%,135.6MiB / 1.946GiB / 6.80%,68.9MB / 83.7MB,104MB / 1.45GB,Up,2023-10-18 08:09:24.718128
ipsec-vpn-server,0.00%,8.93MiB / 1.946GiB / 0.45%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 08:09:24.718128
platform-nginx-1,0.02%,99.12MiB / 1.946GiB / 4.97%,127MB / 103MB,95.7MB / 58.7MB,Up,2023-10-18 08:16:05.408808
odoo,0.02%,242.3MiB / 1.946GiB / 12.16%,91.6MB / 168MB,154MB / 385kB,Up,2023-10-18 08:16:05.408808
platform-pgadmin-1,0.04%,115.9MiB / 1.946GiB / 5.81%,55.3kB / 579kB,11.6MB / 12.4MB,Up,2023-10-18 08:16:05.408808
platform-dps-1,0.01%,38.94MiB / 1.946GiB / 1.95%,1.19MB / 1.2MB,34.1MB / 60.4MB,Up,2023-10-18 08:16:05.408808
postgres,0.02%,135.6MiB / 1.946GiB / 6.80%,68.9MB / 83.7MB,104MB / 1.45GB,Up,2023-10-18 08:16:05.408808
ipsec-vpn-server,0.00%,9.246MiB / 1.946GiB / 0.46%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 08:16:05.408808
platform-nginx-1,0.02%,98.16MiB / 1.946GiB / 4.93%,127MB / 103MB,95.7MB / 58.7MB,Up,2023-10-18 08:16:36.518657
odoo,0.02%,242.3MiB / 1.946GiB / 12.16%,91.6MB / 168MB,154MB / 385kB,Up,2023-10-18 08:16:36.518657
platform-pgadmin-1,0.03%,115.9MiB / 1.946GiB / 5.81%,55.3kB / 579kB,11.6MB / 12.4MB,Up,2023-10-18 08:16:36.518657
platform-dps-1,0.01%,38.94MiB / 1.946GiB / 1.95%,1.19MB / 1.2MB,34.1MB / 60.4MB,Up,2023-10-18 08:16:36.518657
postgres,0.00%,135.6MiB / 1.946GiB / 6.80%,68.9MB / 83.7MB,104MB / 1.45GB,Up,2023-10-18 08:16:36.518657
ipsec-vpn-server,0.00%,8.609MiB / 1.946GiB / 0.43%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 08:16:36.518657
platform-nginx-1,0.02%,98.21MiB / 1.946GiB / 4.93%,127MB / 103MB,95.7MB / 58.7MB,Up,2023-10-18 08:18:29.251979
odoo,0.02%,242.3MiB / 1.946GiB / 12.16%,91.7MB / 168MB,154MB / 385kB,Up,2023-10-18 08:18:29.251979
platform-pgadmin-1,0.04%,115.9MiB / 1.946GiB / 5.81%,55.3kB / 579kB,11.6MB / 12.4MB,Up,2023-10-18 08:18:29.251979
platform-dps-1,0.02%,38.94MiB / 1.946GiB / 1.95%,1.19MB / 1.2MB,34.1MB / 60.4MB,Up,2023-10-18 08:18:29.251979
postgres,0.00%,135.6MiB / 1.946GiB / 6.80%,69MB / 83.8MB,104MB / 1.45GB,Up,2023-10-18 08:18:29.251979
ipsec-vpn-server,0.00%,8.926MiB / 1.946GiB / 0.45%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 08:18:29.251979
platform-nginx-1,0.02%,98.24MiB / 1.946GiB / 4.93%,127MB / 103MB,95.7MB / 58.7MB,Up,2023-10-18 08:19:24.717825
odoo,0.02%,242.3MiB / 1.946GiB / 12.16%,91.7MB / 168MB,154MB / 385kB,Up,2023-10-18 08:19:24.717825
platform-pgadmin-1,0.05%,115.9MiB / 1.946GiB / 5.81%,55.3kB / 579kB,11.6MB / 12.4MB,Up,2023-10-18 08:19:24.717825
platform-dps-1,0.01%,38.94MiB / 1.946GiB / 1.95%,1.19MB / 1.2MB,34.1MB / 60.4MB,Up,2023-10-18 08:19:24.717825
postgres,0.00%,135.6MiB / 1.946GiB / 6.80%,69MB / 83.8MB,104MB / 1.45GB,Up,2023-10-18 08:19:24.717825
ipsec-vpn-server,0.00%,8.93MiB / 1.946GiB / 0.45%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 08:19:24.717825
platform-nginx-1,0.02%,98.43MiB / 1.946GiB / 4.94%,127MB / 103MB,95.7MB / 58.7MB,Up,2023-10-18 08:26:05.407362
odoo,0.02%,242.3MiB / 1.946GiB / 12.16%,91.7MB / 168MB,154MB / 385kB,Up,2023-10-18 08:26:05.407362
platform-pgadmin-1,0.04%,115.9MiB / 1.946GiB / 5.81%,55.3kB / 579kB,11.6MB / 12.4MB,Up,2023-10-18 08:26:05.407362
platform-dps-1,0.01%,38.94MiB / 1.946GiB / 1.95%,1.19MB / 1.2MB,34.1MB / 60.5MB,Up,2023-10-18 08:26:05.407362
postgres,0.00%,135.6MiB / 1.946GiB / 6.80%,69MB / 83.8MB,104MB / 1.46GB,Up,2023-10-18 08:26:05.407362
ipsec-vpn-server,0.00%,9.262MiB / 1.946GiB / 0.46%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 08:26:05.407362
platform-nginx-1,0.02%,98.44MiB / 1.946GiB / 4.94%,127MB / 103MB,95.7MB / 58.7MB,Up,2023-10-18 08:26:36.515043
odoo,0.02%,242.3MiB / 1.946GiB / 12.16%,91.7MB / 168MB,154MB / 385kB,Up,2023-10-18 08:26:36.515043
platform-pgadmin-1,0.04%,115.9MiB / 1.946GiB / 5.81%,55.3kB / 579kB,11.6MB / 12.4MB,Up,2023-10-18 08:26:36.515043
platform-dps-1,0.01%,38.94MiB / 1.946GiB / 1.95%,1.19MB / 1.2MB,34.1MB / 60.5MB,Up,2023-10-18 08:26:36.515043
postgres,0.00%,135.6MiB / 1.946GiB / 6.80%,69MB / 83.8MB,104MB / 1.46GB,Up,2023-10-18 08:26:36.515043
ipsec-vpn-server,0.00%,8.629MiB / 1.946GiB / 0.43%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 08:26:36.515043
platform-nginx-1,0.02%,98.5MiB / 1.946GiB / 4.94%,127MB / 103MB,95.7MB / 58.7MB,Up,2023-10-18 08:28:29.252292
odoo,0.02%,242.3MiB / 1.946GiB / 12.16%,91.7MB / 168MB,154MB / 385kB,Up,2023-10-18 08:28:29.252292
platform-pgadmin-1,0.03%,115.9MiB / 1.946GiB / 5.81%,55.3kB / 579kB,11.6MB / 12.4MB,Up,2023-10-18 08:28:29.252292
platform-dps-1,0.02%,38.94MiB / 1.946GiB / 1.95%,1.19MB / 1.2MB,34.1MB / 60.5MB,Up,2023-10-18 08:28:29.252292
postgres,0.01%,135.6MiB / 1.946GiB / 6.80%,69MB / 83.8MB,104MB / 1.46GB,Up,2023-10-18 08:28:29.252292
ipsec-vpn-server,0.00%,8.945MiB / 1.946GiB / 0.45%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 08:28:29.252292
platform-nginx-1,0.02%,98.52MiB / 1.946GiB / 4.94%,127MB / 103MB,95.7MB / 58.7MB,Up,2023-10-18 08:29:24.717906
odoo,0.02%,242.3MiB / 1.946GiB / 12.16%,91.7MB / 168MB,154MB / 385kB,Up,2023-10-18 08:29:24.717906
platform-pgadmin-1,0.04%,115.9MiB / 1.946GiB / 5.81%,55.3kB / 579kB,11.6MB / 12.4MB,Up,2023-10-18 08:29:24.717906
platform-dps-1,0.01%,38.94MiB / 1.946GiB / 1.95%,1.19MB / 1.2MB,34.1MB / 60.5MB,Up,2023-10-18 08:29:24.717906
postgres,0.01%,135.6MiB / 1.946GiB / 6.80%,69MB / 83.8MB,104MB / 1.46GB,Up,2023-10-18 08:29:24.717906
ipsec-vpn-server,0.00%,8.918MiB / 1.946GiB / 0.45%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 08:29:24.717906
platform-nginx-1,0.02%,115.4MiB / 1.946GiB / 5.79%,127MB / 103MB,98.6MB / 58.7MB,Up,2023-10-18 08:36:05.408454
odoo,0.02%,242.3MiB / 1.946GiB / 12.16%,91.8MB / 168MB,154MB / 385kB,Up,2023-10-18 08:36:05.408454
platform-pgadmin-1,0.04%,115.9MiB / 1.946GiB / 5.81%,55.3kB / 579kB,11.6MB / 12.4MB,Up,2023-10-18 08:36:05.408454
platform-dps-1,0.01%,38.94MiB / 1.946GiB / 1.95%,1.19MB / 1.2MB,34.1MB / 60.6MB,Up,2023-10-18 08:36:05.408454
postgres,0.01%,135.6MiB / 1.946GiB / 6.80%,69.1MB / 83.8MB,104MB / 1.46GB,Up,2023-10-18 08:36:05.408454
ipsec-vpn-server,0.00%,9.301MiB / 1.946GiB / 0.47%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 08:36:05.408454
platform-nginx-1,0.02%,115.4MiB / 1.946GiB / 5.79%,127MB / 103MB,98.6MB / 58.7MB,Up,2023-10-18 08:36:36.515837
odoo,0.02%,242.3MiB / 1.946GiB / 12.16%,91.8MB / 168MB,154MB / 385kB,Up,2023-10-18 08:36:36.515837
platform-pgadmin-1,0.04%,115.9MiB / 1.946GiB / 5.81%,55.3kB / 579kB,11.6MB / 12.4MB,Up,2023-10-18 08:36:36.515837
platform-dps-1,0.03%,38.94MiB / 1.946GiB / 1.95%,1.19MB / 1.2MB,34.1MB / 60.6MB,Up,2023-10-18 08:36:36.515837
postgres,0.00%,135.6MiB / 1.946GiB / 6.80%,69.1MB / 83.8MB,104MB / 1.46GB,Up,2023-10-18 08:36:36.515837
ipsec-vpn-server,0.00%,8.633MiB / 1.946GiB / 0.43%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 08:36:36.515837
platform-nginx-1,0.02%,115.5MiB / 1.946GiB / 5.79%,127MB / 103MB,98.6MB / 58.7MB,Up,2023-10-18 08:38:29.252018
odoo,0.02%,242.3MiB / 1.946GiB / 12.16%,91.8MB / 168MB,154MB / 385kB,Up,2023-10-18 08:38:29.252018
platform-pgadmin-1,0.04%,115.9MiB / 1.946GiB / 5.81%,55.3kB / 579kB,11.6MB / 12.4MB,Up,2023-10-18 08:38:29.252018
platform-dps-1,0.02%,38.94MiB / 1.946GiB / 1.95%,1.19MB / 1.2MB,34.1MB / 60.6MB,Up,2023-10-18 08:38:29.252018
postgres,0.00%,135.6MiB / 1.946GiB / 6.80%,69.1MB / 83.8MB,104MB / 1.46GB,Up,2023-10-18 08:38:29.252018
ipsec-vpn-server,0.00%,8.949MiB / 1.946GiB / 0.45%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 08:38:29.252018
platform-nginx-1,0.02%,114.6MiB / 1.946GiB / 5.75%,127MB / 103MB,98.6MB / 58.7MB,Up,2023-10-18 08:39:24.717695
odoo,0.02%,242.3MiB / 1.946GiB / 12.16%,91.8MB / 168MB,154MB / 385kB,Up,2023-10-18 08:39:24.717695
platform-pgadmin-1,0.04%,115.9MiB / 1.946GiB / 5.81%,55.4kB / 579kB,11.6MB / 12.4MB,Up,2023-10-18 08:39:24.717695
platform-dps-1,0.02%,38.94MiB / 1.946GiB / 1.95%,1.19MB / 1.2MB,34.1MB / 60.7MB,Up,2023-10-18 08:39:24.717695
postgres,0.00%,135.6MiB / 1.946GiB / 6.80%,69.1MB / 83.8MB,104MB / 1.46GB,Up,2023-10-18 08:39:24.717695
ipsec-vpn-server,0.00%,8.953MiB / 1.946GiB / 0.45%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 08:39:24.717695
platform-nginx-1,0.03%,114.8MiB / 1.946GiB / 5.76%,127MB / 103MB,98.6MB / 58.7MB,Up,2023-10-18 08:46:05.408015
odoo,0.03%,242.3MiB / 1.946GiB / 12.16%,91.8MB / 168MB,154MB / 385kB,Up,2023-10-18 08:46:05.408015
platform-pgadmin-1,0.08%,115.9MiB / 1.946GiB / 5.81%,55.4kB / 579kB,11.6MB / 12.4MB,Up,2023-10-18 08:46:05.408015
platform-dps-1,0.02%,38.94MiB / 1.946GiB / 1.95%,1.19MB / 1.2MB,34.1MB / 60.7MB,Up,2023-10-18 08:46:05.408015
postgres,0.00%,135.6MiB / 1.946GiB / 6.80%,69.1MB / 83.9MB,104MB / 1.46GB,Up,2023-10-18 08:46:05.408015
ipsec-vpn-server,0.00%,9.293MiB / 1.946GiB / 0.47%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 08:46:05.408015
platform-nginx-1,0.02%,114.8MiB / 1.946GiB / 5.76%,127MB / 103MB,98.6MB / 58.7MB,Up,2023-10-18 08:46:36.515340
odoo,0.02%,242.3MiB / 1.946GiB / 12.16%,91.8MB / 168MB,154MB / 385kB,Up,2023-10-18 08:46:36.515340
platform-pgadmin-1,0.04%,115.9MiB / 1.946GiB / 5.81%,55.4kB / 579kB,11.6MB / 12.4MB,Up,2023-10-18 08:46:36.515340
platform-dps-1,0.01%,38.94MiB / 1.946GiB / 1.95%,1.19MB / 1.2MB,34.1MB / 60.7MB,Up,2023-10-18 08:46:36.515340
postgres,0.02%,135.6MiB / 1.946GiB / 6.80%,69.1MB / 83.9MB,104MB / 1.46GB,Up,2023-10-18 08:46:36.515340
ipsec-vpn-server,0.00%,8.641MiB / 1.946GiB / 0.43%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 08:46:36.515340
platform-nginx-1,0.02%,114.8MiB / 1.946GiB / 5.76%,127MB / 103MB,98.6MB / 58.7MB,Up,2023-10-18 08:48:29.251846
odoo,0.02%,242.3MiB / 1.946GiB / 12.16%,91.8MB / 168MB,154MB / 385kB,Up,2023-10-18 08:48:29.251846
platform-pgadmin-1,0.04%,115.9MiB / 1.946GiB / 5.81%,55.4kB / 579kB,11.6MB / 12.4MB,Up,2023-10-18 08:48:29.251846
platform-dps-1,0.02%,38.94MiB / 1.946GiB / 1.95%,1.19MB / 1.2MB,34.1MB / 60.8MB,Up,2023-10-18 08:48:29.251846
postgres,0.02%,135.6MiB / 1.946GiB / 6.80%,69.1MB / 83.9MB,104MB / 1.46GB,Up,2023-10-18 08:48:29.251846
ipsec-vpn-server,0.00%,8.957MiB / 1.946GiB / 0.45%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 08:48:29.251846
platform-nginx-1,0.02%,114.9MiB / 1.946GiB / 5.76%,127MB / 103MB,98.6MB / 58.7MB,Up,2023-10-18 08:49:24.718235
odoo,0.02%,242.3MiB / 1.946GiB / 12.16%,91.8MB / 168MB,154MB / 385kB,Up,2023-10-18 08:49:24.718235
platform-pgadmin-1,0.04%,115.9MiB / 1.946GiB / 5.81%,55.4kB / 579kB,11.6MB / 12.4MB,Up,2023-10-18 08:49:24.718235
platform-dps-1,0.01%,38.94MiB / 1.946GiB / 1.95%,1.19MB / 1.2MB,34.1MB / 60.8MB,Up,2023-10-18 08:49:24.718235
postgres,0.00%,135.6MiB / 1.946GiB / 6.80%,69.1MB / 83.9MB,104MB / 1.46GB,Up,2023-10-18 08:49:24.718235
ipsec-vpn-server,0.00%,8.934MiB / 1.946GiB / 0.45%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 08:49:24.718235
platform-nginx-1,0.02%,115MiB / 1.946GiB / 5.77%,127MB / 103MB,98.6MB / 58.7MB,Up,2023-10-18 08:56:05.408656
odoo,0.02%,242.3MiB / 1.946GiB / 12.16%,91.9MB / 168MB,154MB / 385kB,Up,2023-10-18 08:56:05.408656
platform-pgadmin-1,0.04%,115.9MiB / 1.946GiB / 5.81%,55.6kB / 579kB,11.6MB / 12.4MB,Up,2023-10-18 08:56:05.408656
platform-dps-1,0.01%,38.94MiB / 1.946GiB / 1.95%,1.19MB / 1.2MB,34.1MB / 60.9MB,Up,2023-10-18 08:56:05.408656
postgres,0.01%,135.6MiB / 1.946GiB / 6.80%,69.2MB / 83.9MB,104MB / 1.46GB,Up,2023-10-18 08:56:05.408656
ipsec-vpn-server,0.00%,9.262MiB / 1.946GiB / 0.46%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 08:56:05.408656
platform-nginx-1,0.02%,115.1MiB / 1.946GiB / 5.77%,127MB / 103MB,98.6MB / 58.7MB,Up,2023-10-18 08:56:36.515567
odoo,0.02%,242.3MiB / 1.946GiB / 12.16%,91.9MB / 168MB,154MB / 385kB,Up,2023-10-18 08:56:36.515567
platform-pgadmin-1,0.04%,115.9MiB / 1.946GiB / 5.81%,55.6kB / 579kB,11.6MB / 12.4MB,Up,2023-10-18 08:56:36.515567
platform-dps-1,0.01%,38.94MiB / 1.946GiB / 1.95%,1.19MB / 1.2MB,34.1MB / 60.9MB,Up,2023-10-18 08:56:36.515567
postgres,0.00%,135.6MiB / 1.946GiB / 6.80%,69.2MB / 83.9MB,104MB / 1.46GB,Up,2023-10-18 08:56:36.515567
ipsec-vpn-server,0.00%,8.621MiB / 1.946GiB / 0.43%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 08:56:36.515567
platform-nginx-1,0.05%,115.1MiB / 1.946GiB / 5.78%,127MB / 103MB,98.6MB / 58.7MB,Up,2023-10-18 08:58:29.251687
odoo,0.04%,242.3MiB / 1.946GiB / 12.16%,91.9MB / 168MB,154MB / 385kB,Up,2023-10-18 08:58:29.251687
platform-pgadmin-1,0.09%,115.9MiB / 1.946GiB / 5.81%,55.6kB / 579kB,11.6MB / 12.4MB,Up,2023-10-18 08:58:29.251687
platform-dps-1,0.03%,38.94MiB / 1.946GiB / 1.95%,1.19MB / 1.2MB,34.1MB / 60.9MB,Up,2023-10-18 08:58:29.251687
postgres,0.00%,135.6MiB / 1.946GiB / 6.80%,69.2MB / 83.9MB,104MB / 1.46GB,Up,2023-10-18 08:58:29.251687
ipsec-vpn-server,0.00%,8.945MiB / 1.946GiB / 0.45%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 08:58:29.251687
platform-nginx-1,0.02%,115.1MiB / 1.946GiB / 5.78%,127MB / 103MB,98.6MB / 58.7MB,Up,2023-10-18 08:59:24.718520
odoo,0.02%,242.3MiB / 1.946GiB / 12.16%,91.9MB / 168MB,154MB / 385kB,Up,2023-10-18 08:59:24.718520
platform-pgadmin-1,0.04%,115.9MiB / 1.946GiB / 5.81%,55.6kB / 579kB,11.6MB / 12.4MB,Up,2023-10-18 08:59:24.718520
platform-dps-1,0.01%,38.94MiB / 1.946GiB / 1.95%,1.19MB / 1.2MB,34.1MB / 60.9MB,Up,2023-10-18 08:59:24.718520
postgres,0.00%,135.6MiB / 1.946GiB / 6.80%,69.2MB / 83.9MB,104MB / 1.47GB,Up,2023-10-18 08:59:24.718520
ipsec-vpn-server,0.00%,8.961MiB / 1.946GiB / 0.45%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 08:59:24.718520
platform-nginx-1,0.02%,115.3MiB / 1.946GiB / 5.79%,127MB / 103MB,98.6MB / 58.7MB,Up,2023-10-18 09:06:05.407728
odoo,0.02%,242.3MiB / 1.946GiB / 12.16%,91.9MB / 168MB,154MB / 385kB,Up,2023-10-18 09:06:05.407728
platform-pgadmin-1,0.06%,115.9MiB / 1.946GiB / 5.81%,55.6kB / 579kB,11.6MB / 12.4MB,Up,2023-10-18 09:06:05.407728
platform-dps-1,0.01%,38.94MiB / 1.946GiB / 1.95%,1.19MB / 1.2MB,34.1MB / 61MB,Up,2023-10-18 09:06:05.407728
postgres,0.00%,135.6MiB / 1.946GiB / 6.80%,69.2MB / 84MB,104MB / 1.47GB,Up,2023-10-18 09:06:05.407728
ipsec-vpn-server,0.00%,9.277MiB / 1.946GiB / 0.47%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 09:06:05.407728
platform-nginx-1,0.02%,115.3MiB / 1.946GiB / 5.79%,127MB / 103MB,98.6MB / 58.7MB,Up,2023-10-18 09:06:36.515073
odoo,0.02%,242.3MiB / 1.946GiB / 12.16%,91.9MB / 168MB,154MB / 385kB,Up,2023-10-18 09:06:36.515073
platform-pgadmin-1,0.04%,115.9MiB / 1.946GiB / 5.81%,55.6kB / 579kB,11.6MB / 12.4MB,Up,2023-10-18 09:06:36.515073
platform-dps-1,0.01%,38.94MiB / 1.946GiB / 1.95%,1.19MB / 1.2MB,34.1MB / 61MB,Up,2023-10-18 09:06:36.515073
postgres,0.00%,135.6MiB / 1.946GiB / 6.80%,69.2MB / 84MB,104MB / 1.47GB,Up,2023-10-18 09:06:36.515073
ipsec-vpn-server,0.00%,8.656MiB / 1.946GiB / 0.43%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 09:06:36.515073
platform-nginx-1,0.03%,115.4MiB / 1.946GiB / 5.79%,127MB / 103MB,98.6MB / 58.7MB,Up,2023-10-18 09:08:29.252314
odoo,0.03%,242.3MiB / 1.946GiB / 12.16%,91.9MB / 168MB,154MB / 385kB,Up,2023-10-18 09:08:29.252314
platform-pgadmin-1,0.04%,115.9MiB / 1.946GiB / 5.81%,55.6kB / 579kB,11.6MB / 12.4MB,Up,2023-10-18 09:08:29.252314
platform-dps-1,0.02%,38.94MiB / 1.946GiB / 1.95%,1.19MB / 1.2MB,34.1MB / 61MB,Up,2023-10-18 09:08:29.252314
postgres,0.00%,135.6MiB / 1.946GiB / 6.80%,69.2MB / 84MB,104MB / 1.47GB,Up,2023-10-18 09:08:29.252314
ipsec-vpn-server,0.08%,8.609MiB / 1.946GiB / 0.43%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 09:08:29.252314
platform-nginx-1,0.02%,115.4MiB / 1.946GiB / 5.79%,127MB / 103MB,98.6MB / 58.7MB,Up,2023-10-18 09:09:24.717970
odoo,0.02%,242.3MiB / 1.946GiB / 12.16%,92MB / 168MB,154MB / 385kB,Up,2023-10-18 09:09:24.717970
platform-pgadmin-1,0.04%,115.9MiB / 1.946GiB / 5.81%,55.6kB / 579kB,11.6MB / 12.4MB,Up,2023-10-18 09:09:24.717970
platform-dps-1,0.01%,38.94MiB / 1.946GiB / 1.95%,1.19MB / 1.2MB,34.1MB / 61MB,Up,2023-10-18 09:09:24.717970
postgres,0.02%,135.6MiB / 1.946GiB / 6.80%,69.2MB / 84MB,104MB / 1.47GB,Up,2023-10-18 09:09:24.717970
ipsec-vpn-server,0.00%,8.965MiB / 1.946GiB / 0.45%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 09:09:24.717970
platform-nginx-1,0.02%,114.6MiB / 1.946GiB / 5.75%,127MB / 103MB,98.6MB / 58.7MB,Up,2023-10-18 09:16:05.408035
odoo,0.02%,242.3MiB / 1.946GiB / 12.16%,92MB / 168MB,154MB / 385kB,Up,2023-10-18 09:16:05.408035
platform-pgadmin-1,0.05%,115.9MiB / 1.946GiB / 5.81%,55.6kB / 579kB,11.6MB / 12.4MB,Up,2023-10-18 09:16:05.408035
platform-dps-1,0.01%,38.94MiB / 1.946GiB / 1.95%,1.19MB / 1.2MB,34.1MB / 61.1MB,Up,2023-10-18 09:16:05.408035
postgres,0.00%,135.6MiB / 1.946GiB / 6.80%,69.3MB / 84MB,104MB / 1.47GB,Up,2023-10-18 09:16:05.408035
ipsec-vpn-server,0.00%,9.266MiB / 1.946GiB / 0.46%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 09:16:05.408035
platform-nginx-1,0.02%,114.6MiB / 1.946GiB / 5.75%,127MB / 103MB,98.6MB / 58.7MB,Up,2023-10-18 09:16:36.515450
odoo,0.03%,242.3MiB / 1.946GiB / 12.16%,92MB / 168MB,154MB / 385kB,Up,2023-10-18 09:16:36.515450
platform-pgadmin-1,0.04%,115.9MiB / 1.946GiB / 5.81%,55.6kB / 579kB,11.6MB / 12.4MB,Up,2023-10-18 09:16:36.515450
platform-dps-1,0.03%,38.94MiB / 1.946GiB / 1.95%,1.19MB / 1.2MB,34.1MB / 61.1MB,Up,2023-10-18 09:16:36.515450
postgres,0.00%,135.6MiB / 1.946GiB / 6.80%,69.3MB / 84MB,104MB / 1.47GB,Up,2023-10-18 09:16:36.515450
ipsec-vpn-server,0.00%,8.613MiB / 1.946GiB / 0.43%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 09:16:36.515450
platform-nginx-1,0.02%,114.7MiB / 1.946GiB / 5.75%,127MB / 103MB,98.6MB / 58.7MB,Up,2023-10-18 09:18:29.252303
odoo,0.03%,242.3MiB / 1.946GiB / 12.16%,92MB / 168MB,154MB / 385kB,Up,2023-10-18 09:18:29.252303
platform-pgadmin-1,0.04%,115.9MiB / 1.946GiB / 5.81%,55.6kB / 579kB,11.6MB / 12.4MB,Up,2023-10-18 09:18:29.252303
platform-dps-1,0.02%,38.94MiB / 1.946GiB / 1.95%,1.19MB / 1.2MB,34.1MB / 61.1MB,Up,2023-10-18 09:18:29.252303
postgres,0.00%,135.6MiB / 1.946GiB / 6.80%,69.3MB / 84.1MB,104MB / 1.47GB,Up,2023-10-18 09:18:29.252303
ipsec-vpn-server,0.09%,8.621MiB / 1.946GiB / 0.43%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 09:18:29.252303
platform-nginx-1,0.02%,114.7MiB / 1.946GiB / 5.76%,127MB / 103MB,98.6MB / 58.7MB,Up,2023-10-18 09:19:24.717884
odoo,0.02%,242.3MiB / 1.946GiB / 12.16%,92MB / 168MB,154MB / 385kB,Up,2023-10-18 09:19:24.717884
platform-pgadmin-1,0.04%,115.9MiB / 1.946GiB / 5.81%,55.6kB / 579kB,11.6MB / 12.4MB,Up,2023-10-18 09:19:24.717884
platform-dps-1,0.01%,38.94MiB / 1.946GiB / 1.95%,1.19MB / 1.2MB,34.1MB / 61.1MB,Up,2023-10-18 09:19:24.717884
postgres,0.00%,135.6MiB / 1.946GiB / 6.80%,69.3MB / 84.1MB,104MB / 1.47GB,Up,2023-10-18 09:19:24.717884
ipsec-vpn-server,0.00%,8.953MiB / 1.946GiB / 0.45%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 09:19:24.717884
platform-nginx-1,0.02%,114.9MiB / 1.946GiB / 5.77%,127MB / 103MB,98.6MB / 58.7MB,Up,2023-10-18 09:26:05.407610
odoo,0.04%,242.3MiB / 1.946GiB / 12.16%,92.1MB / 168MB,154MB / 385kB,Up,2023-10-18 09:26:05.407610
platform-pgadmin-1,0.04%,115.9MiB / 1.946GiB / 5.81%,55.6kB / 579kB,11.6MB / 12.4MB,Up,2023-10-18 09:26:05.407610
platform-dps-1,0.01%,38.94MiB / 1.946GiB / 1.95%,1.19MB / 1.2MB,34.1MB / 61.2MB,Up,2023-10-18 09:26:05.407610
postgres,0.02%,135.6MiB / 1.946GiB / 6.80%,69.3MB / 84.1MB,104MB / 1.47GB,Up,2023-10-18 09:26:05.407610
ipsec-vpn-server,0.00%,9.285MiB / 1.946GiB / 0.47%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 09:26:05.407610
platform-nginx-1,0.02%,114.9MiB / 1.946GiB / 5.77%,127MB / 103MB,98.6MB / 58.7MB,Up,2023-10-18 09:26:36.515131
odoo,0.12%,242.3MiB / 1.946GiB / 12.16%,92.1MB / 168MB,154MB / 385kB,Up,2023-10-18 09:26:36.515131
platform-pgadmin-1,0.05%,115.9MiB / 1.946GiB / 5.81%,55.6kB / 579kB,11.6MB / 12.4MB,Up,2023-10-18 09:26:36.515131
platform-dps-1,0.01%,38.94MiB / 1.946GiB / 1.95%,1.19MB / 1.2MB,34.1MB / 61.2MB,Up,2023-10-18 09:26:36.515131
postgres,0.10%,135.6MiB / 1.946GiB / 6.80%,69.4MB / 84.1MB,104MB / 1.47GB,Up,2023-10-18 09:26:36.515131
ipsec-vpn-server,0.00%,8.621MiB / 1.946GiB / 0.43%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 09:26:36.515131
platform-nginx-1,0.02%,115MiB / 1.946GiB / 5.77%,127MB / 103MB,98.6MB / 58.7MB,Up,2023-10-18 09:28:29.252161
